run_id,instance_id,category,official_resolved,outcome_match_mode,outer_fold,observed_tool_wall_ms,observed_gpu_proxy_wall_ms,observed_e2e_ms,proxy_ratio,e2e_model_within25,predicted_tool_wall_ms,predicted_gpu_proxy_wall_ms,predicted_e2e_ms
assignment-case-v1:2e36256afeb0e251b000f6723c37d3b910bc6e9fd238b0e1a9836922974e40ee,django__django-13794,django/django,False,exact_run_id,3,16626.433194964193,34773.505796,91296.716762,0.4781350863069071,False,5692.168445510106,13528.383660000003,124252.1253105
assignment-case-v1:2e59c80b6e80d14a37a34a71e84c44eab0c4dd90e6d3f59743320613bb6d2b61,sphinx-doc__sphinx-8035,sphinx-doc/sphinx,True,exact_run_id,3,15703.631908079842,41277.82058699999,147476.555763,0.3804375251591053,True,8967.200155502724,19062.72243000001,124252.1253105
assignment-case-v1:2e6a3248337a8ba540f707e6443c6501cc36c71a233915a4d52d9f8e49326ec6,sympy__sympy-18199,sympy/sympy,False,exact_run_id,2,13290.783872995235,71379.50348,132592.577243,0.18619888378348293,True,12215.601354377213,19162.8857395,125168.74167399999
assignment-case-v1:2ecb59b52654c1db28b576fb6ed9560e59e6865b545f13c505bb442a42e4634d,pydata__xarray-2905,pydata/xarray,True,exact_run_id,1,66019.97765895794,46962.235988,309764.693321,1.4058099294042912,False,10695.572064414591,19076.611453,124452.596539
assignment-case-v1:2f0f57afafb64f250bd8ac18e80c19491d193fa6195299ca5121903de7daa0b4,matplotlib__matplotlib-26291,matplotlib/matplotlib,False,exact_run_id,4,10658.32763301296,35588.296651000004,141283.691053,0.299489681608953,True,7362.229931208276,19033.337498999997,124919.82762699999
assignment-case-v1:2f43a31584da47ec75675b3829ba3ddad44e547ccf1b4fbaa6f390ba7a22edad,django__django-16485,django/django,True,exact_run_id,0,7433.461109001655,43360.720753999994,93269.324801,0.17143306152990836,False,10625.058194465964,17902.862639,125970.234473
assignment-case-v1:3088f46d42ba9bbc888e6e31d53bb2a893adaa7f9b728b49079197fdf9177a59,sympy__sympy-14024,sympy/sympy,False,exact_run_id,4,7996.698629991442,39739.401327,102228.122865,0.20122846250726667,True,7303.840095477426,19033.337498999997,124919.82762699999
assignment-case-v1:30e8fa631c3cb9d7b95636edaa1bbd028533c63f1f74d7b2f62508cbf5f22ef5,django__django-13741,django/django,True,exact_run_id,2,25563.789276013267,48544.708653,135272.198259,0.5266030013434524,True,8374.822721119926,19162.8857395,125168.74167399999
assignment-case-v1:30ea826b7e4e384d18c54c6a5bca18b15b9030ae78926033d8840a8c07218346,astropy__astropy-13033,astropy/astropy,False,exact_run_id,2,44178.901689007034,33259.09150799999,142895.477679,1.3283255701190888,True,8395.185014296658,19162.8857395,125168.74167399999
assignment-case-v1:317abfaa934ac7d6b14829b2e095fb64a3c6af32fc70e6e7fcbdf427f1ea4fcd,django__django-11133,django/django,True,exact_run_id,1,9067.60759899771,34623.36896199999,96548.425582,0.2618927005326846,False,11165.207743622886,19076.611453,124452.596539
assignment-case-v1:31d35f0150d9a567a479771105e030471485a1f467b99d5ac32e78a42b3d3aec,django__django-14373,django/django,True,exact_run_id,0,13919.282419978117,53655.88633300002,117251.96435,0.2594176216490404,True,10047.84802049653,19137.542820999995,125970.234473
assignment-case-v1:322a405574b351f597159d575b4fded09534b21c6c29eeadbd37f4123103edd5,pydata__xarray-3095,pydata/xarray,False,exact_run_id,1,45615.767965995474,31147.362987000004,119949.419991,1.4645146038537566,True,8186.09081093382,19076.611453,124452.596539
assignment-case-v1:3262c265c1ae3987ef526894b9518806e47912c6e8263d0badf6a3db3a8c75d0,django__django-13670,django/django,True,exact_run_id,1,10545.744272021693,37971.45635400001,110542.705992,0.2777282012495362,True,11264.455088366958,16615.113200999996,124452.596539
assignment-case-v1:331ea9a8fd205b7c10a4acb4293f6a3d1cfa96fa093b5f91ee83b77ef1b91bca,sympy__sympy-14774,sympy/sympy,True,exact_run_id,4,14589.659780991497,32912.105346,114466.058661,0.4432915982618737,True,9159.643663913812,15963.444353999992,124919.82762699999
assignment-case-v1:3326271f2aa05bb007d8018244393df955cadb165dc3088833892c3382e0cdb9,sympy__sympy-16503,sympy/sympy,False,exact_run_id,4,16374.420532985823,51621.611093,129736.306873,0.3172008813031066,True,6717.862304456503,19033.337498999997,124919.82762699999
assignment-case-v1:33a73ff0444206ba16e57e3383cf384e9ff1fca047fda91817a39ef5e73320c6,django__django-13033,django/django,False,exact_run_id,3,6010.346558061428,127807.437508,240861.055743,0.04702657901020209,False,4361.300738488353,14143.310190000004,124252.1253105
assignment-case-v1:33d371a5d1ab02146b95fcc4d7bc4f4c8177fcd26bf4a5f844f19478afd9f276,pallets__flask-4992,pallets/flask,False,exact_run_id,0,10735.179232993687,55296.14491299999,148757.605752,0.1941397406615569,True,9947.389187236695,17285.522548,125970.234473
assignment-case-v1:3426890a15c829149bd47c08f960adb6693c1f00b4200deafb3e8334bb7fc7ee,astropy__astropy-14309,astropy/astropy,True,exact_run_id,4,112865.6219279801,47553.754958,211893.240726,2.373432382525087,False,13138.056765963483,18419.358869999996,124919.82762699999
assignment-case-v1:344742f5344c6aa240153500a68c24a4f444aa1a86b5931d211a00bb69bbc49b,scikit-learn__scikit-learn-25570,scikit-learn/scikit-learn,False,exact_run_id,4,11266.607156998361,43128.02304899999,100949.221781,0.26123634612692037,True,8839.532142796088,19033.337498999997,124919.82762699999
assignment-case-v1:3476f64f7bb302eb90cf200409cea095f15809b505cb5ed92a2a71f6d4af99e6,django__django-15382,django/django,False,exact_run_id,4,19622.829728992656,31790.857587000002,103948.913585,0.6172475742528214,True,7095.4876062533,19033.337498999997,124919.82762699999
assignment-case-v1:34df16ce0905e2471bfe3a41e4c26ebbc02be5ad9448da346bdafcbd18d0322e,django__django-13343,django/django,False,exact_run_id,0,18653.829798022343,93873.457341,159771.980563,0.19871250432655718,True,7154.0653722513525,19137.542820999995,125970.234473
assignment-case-v1:350ba631bcd91d0d9f2825ba7e70ae7138e0732964d0d03ac8bb13fe5c7e377d,django__django-13516,django/django,True,exact_run_id,4,13034.15412495815,50016.408783000006,127196.927571,0.2605975607226784,True,8827.879752852823,19033.337498999997,124919.82762699999
assignment-case-v1:355a6cac4bbdfcf61b32239c79b35bffb1f9213030c91b52b11d8102ea53ee5a,pytest-dev__pytest-5103,pytest-dev/pytest,False,exact_run_id,3,6950.830935005797,70616.21709499999,125277.427114,0.09843108595940285,True,12310.953846972552,19062.72243000001,124252.1253105
assignment-case-v1:367670b7e7c1e795fdd7c2bf813d8dfa1562aa658e4c9130b18ee3ddc681ac3d,django__django-15731,django/django,True,exact_run_id,0,22168.182158005948,58982.61188400001,134035.014832,0.3758426670152161,True,9142.18512122352,19137.542820999995,125970.234473
assignment-case-v1:37b4a5163a9274bcf9ba9bf434094befc5b31be046be3e066d720b49e8374c2b,sphinx-doc__sphinx-7462,sphinx-doc/sphinx,False,exact_run_id,3,13157.212771940976,37780.804242,103207.857083,0.3482512624046903,True,8819.857329977822,19062.72243000001,124252.1253105
assignment-case-v1:37db7d744c10810854d116b112aecb47f9a1585c9f7f467a843075a9443a3a1a,sphinx-doc__sphinx-9602,sphinx-doc/sphinx,False,exact_run_id,1,9910.488111025188,69592.225425,123903.02034,0.1424079780536087,True,8483.318708164006,19076.611453,124452.596539
assignment-case-v1:382f671003fe29de8bc4cdbd1c6288fc2fc849192222dce1996e9d38f0ecfa37,pytest-dev__pytest-7205,pytest-dev/pytest,True,exact_run_id,2,13955.882618989563,38676.037701,150719.69156,0.3608405474956066,True,9888.680604331967,16690.2553215,125168.74167399999
assignment-case-v1:3916be77a777185f34d8a16866ff7b79a0ac221d3c15e63f74831dfcca6e7f59,django__django-16255,django/django,True,exact_run_id,2,9125.75014799586,52342.030738,131102.885995,0.1743484159732958,True,11382.678232666876,19162.8857395,125168.74167399999
assignment-case-v1:3980fdd708f3897f5befa98467ac8d19dbfd0a7b9c6e8ff1396c2faeed5d8416,sympy__sympy-18211,sympy/sympy,False,exact_run_id,2,7563.424517895328,32929.055387,81973.364231,0.22968847508699802,False,7379.1106268290605,19162.8857395,125168.74167399999
assignment-case-v1:399be48cfa2f15301c6d2e0908305971a3717d87981c8d37938af99958dd17e1,sympy__sympy-13895,sympy/sympy,False,exact_run_id,2,11910.400125896558,55309.197011,122082.076527,0.21534212697985464,True,8477.229125119266,19162.8857395,125168.74167399999
assignment-case-v1:3a1b480e3a1e566f1fabe56ae4a07354aa7a668e858b32250027e34ffd95730f,sympy__sympy-13877,sympy/sympy,False,exact_run_id,3,12048.559829017904,53018.71814,104984.554398,0.22725105871482515,True,8933.943639518475,19062.72243000001,124252.1253105
assignment-case-v1:3aa1d651668853e2cd6c18003ce50c7f465491ff9ba00855a3367924a6f0f6f9,django__django-17087,django/django,True,exact_run_id,1,12486.931708997872,53573.180416,170896.972582,0.23308176987133963,False,10335.978379858716,19076.611453,124452.596539
assignment-case-v1:3adc9a7af37426ccea9368b7478fb98c83fc0f1f59be6384f9ef7905164dadea,matplotlib__matplotlib-25960,matplotlib/matplotlib,False,exact_run_id,4,12611.186439025914,44375.094644000004,126446.462511,0.2841951446008033,True,8245.2756685052,19033.337498999997,124919.82762699999
assignment-case-v1:3b138fa30c75f30bcec3e41faa995c93e09b363aa3f5bd6874e841d8116e5860,django__django-11066,django/django,True,exact_run_id,3,79435.08067008224,37695.93203999999,199372.130637,2.1072586979887356,False,10380.834561801748,19062.72243000001,124252.1253105
assignment-case-v1:3b69c0d23a13bbf3c7b4d488dffbfd823024f3cea6f294ab8e6b022c27728cd8,scikit-learn__scikit-learn-12585,scikit-learn/scikit-learn,True,exact_run_id,3,14634.532513999147,49950.543199999986,106236.086098,0.29298044778818644,True,11086.436257517562,19062.72243000001,124252.1253105
assignment-case-v1:3bca505877993d6eb7d8f7859690a37bc588c2095046e5b3b5c21740385866bf,django__django-13568,django/django,False,exact_run_id,2,10497.885163014871,43033.448755,97958.238062,0.24394710316577023,False,8556.550414386948,19162.8857395,125168.74167399999
assignment-case-v1:3cd63cf010b78d93e18883031e3b0de39b27a76e429df7846c14433abe5fe101,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,True,exact_run_id,1,42618.32071802928,50858.203190999986,170827.34995,0.8379832169448554,False,8934.040470896434,19076.611453,124452.596539
assignment-case-v1:3e148cb3ce71d9ea5122d3bab11f5b978239194b81cfb99ea363281ef50601ab,pytest-dev__pytest-5413,pytest-dev/pytest,False,exact_run_id,0,7520.731459953822,34959.648680000006,110120.142952,0.2151260594405327,True,10605.190827987826,19137.542820999995,125970.234473
assignment-case-v1:3e1ee1be1ece436cab2c17d409c312345401c709d4c20003c4a7faefd5fbe2b8,sphinx-doc__sphinx-8621,sphinx-doc/sphinx,False,exact_run_id,0,7829.655772977276,90045.878142,142685.289246,0.08695185092903546,True,6867.43991802723,14198.822093,125970.234473
assignment-case-v1:3e75c1e1ea99d5001474afd9b0752fa8d3c5a79b9879de16c8d8340469d6a7b1,matplotlib__matplotlib-24870,matplotlib/matplotlib,False,exact_run_id,4,21129.197934031254,39112.126283000005,314146.531732,0.5402211524157154,False,7115.096155477659,19033.337498999997,124919.82762699999
assignment-case-v1:3e7acb7eed45c576210d95e7a2cd118708910ef3546a7993501f379c26acda84,pydata__xarray-4687,pydata/xarray,False,exact_run_id,2,17619.065809994936,30072.555716000003,108098.701628,0.5858852162877787,True,6620.527005579788,19162.8857395,125168.74167399999
assignment-case-v1:3e7fbf7f0d875c365a86114e17db035aa9707ee809b41e25075d2c9e7d6def77,django__django-15127,django/django,False,exact_run_id,4,6897.023221987183,48410.41776,118020.940105,0.1424698141664453,True,8548.621917901983,19033.337498999997,124919.82762699999
assignment-case-v1:3ef3cf6cce45836f3724f6fff9fd9dce494163ae145a8bc24aab52d62719b9d2,django__django-15563,django/django,False,exact_run_id,3,10059.549221026828,35461.48089,109555.277575,0.28367538434819234,True,8615.598697006135,19062.72243000001,124252.1253105
assignment-case-v1:3f247c9a5ac442a0f0f435c3a4fe2ec4f637ebba612f1bedf0fccf7fab990982,pylint-dev__pylint-7993,pylint-dev/pylint,True,exact_run_id,0,30213.522177931736,55172.726195999996,156765.14721,0.5476169887019686,True,10439.648657988073,19137.542820999995,125970.234473
assignment-case-v1:3f2c1eb55084228765afa92ec4331fd867e4c81c9e9867f8629aa83f027c4d32,sphinx-doc__sphinx-9230,sphinx-doc/sphinx,False,exact_run_id,4,7167.977071047062,54203.45436899999,117922.929243,0.13224207118331865,True,7183.1454637722345,19033.337498999997,124919.82762699999
assignment-case-v1:3faafd664de28fe014a80f6708917a3f0a2fa90b01cf60e01f96466deee81be5,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,True,exact_run_id,4,44657.46772402781,69379.03940800001,164802.475269,0.6436737681161727,True,9602.172650342254,19033.337498999997,124919.82762699999
assignment-case-v1:3fd58dc5ec658c8110b31f66ca6ed373ab77e90d070e4195f9b01f70a722a1ab,django__django-16229,django/django,False,exact_run_id,3,13472.232025989797,47545.854413000015,152595.663115,0.2833524014305275,True,7308.768489496288,19062.72243000001,124252.1253105
assignment-case-v1:4001e3fe419593f1645938232c1e342a98b1192375b479b8541546d9bef597e5,pydata__xarray-4248,pydata/xarray,False,exact_run_id,3,13594.790354996803,25498.74567499999,104464.75588,0.5331552590183167,True,5733.926552735284,19062.72243000001,124252.1253105
assignment-case-v1:40088aaee02f085091c494f33195a03759510b3b341ae4be97f04b383894a192,sympy__sympy-22914,sympy/sympy,True,exact_run_id,2,9289.886271028081,29699.841514,79566.526654,0.31279245266844224,False,9905.80982312349,19162.8857395,125168.74167399999
assignment-case-v1:404ca64e4e8b4ebcd9019da3221d075a906979c67fe8aea501564330f6bc4d29,django__django-15973,django/django,False,exact_run_id,0,21944.315098015068,28145.101949999997,118344.92339,0.7796850456253214,True,5253.015467507794,19137.542820999995,125970.234473
assignment-case-v1:4061d59680e830f46689a4d4c8b9383ab162ddb04a932550edfcd248f454ca2f,pydata__xarray-6992,pydata/xarray,False,exact_run_id,1,113985.37669700454,40903.06775499999,210922.150176,2.7867195042619017,False,11803.756816425448,19076.611453,124452.596539
assignment-case-v1:40a779b487f435ba2ad56ec566a433f3bc0a56600539293c4cbf8887faf49bbb,sympy__sympy-23262,sympy/sympy,True,exact_run_id,3,7765.358993005066,66742.69544000001,119561.59956,0.11634769830334357,True,8003.18749348844,19062.72243000001,124252.1253105
assignment-case-v1:40f9f240c6f348eca50c95fb156df4c88d4ace27cefe7ff9cbfca2977b73a835,pytest-dev__pytest-5495,pytest-dev/pytest,False,exact_run_id,3,13462.250201002462,61473.477791000005,156953.567346,0.21899281909463394,True,13409.493075985665,19062.72243000001,124252.1253105
assignment-case-v1:414b72f26dfb6ba2bce344d0e84a3ce012d3b9fae9366e139bdbff211d4fe2fb,sympy__sympy-23191,sympy/sympy,False,exact_run_id,4,12578.16975802416,59481.356693,114328.899741,0.2114640697074821,True,10431.492165382224,19033.337498999997,124919.82762699999
assignment-case-v1:41d11dfb4e095fa6bb478768c45682cb0e0a0444dcbe1c660fe875a7b769d580,matplotlib__matplotlib-24334,matplotlib/matplotlib,False,exact_run_id,3,12283.918681001524,41053.49618300001,160447.549497,0.2992173584009689,True,6725.033426486334,19062.72243000001,124252.1253105
assignment-case-v1:421ae8d48f07be0c1c5cb7ce4e12325a3ea6dcb1fffb861abbfc970839477633,sympy__sympy-21612,sympy/sympy,False,exact_run_id,0,20910.22068502207,63046.151947,149955.959845,0.331665296600502,True,10469.525562784838,19137.542820999995,125970.234473
assignment-case-v1:4260dc8f5a80c7377bc07826a05cbb5fcacc0ada191dc147de9653da82c521d3,sympy__sympy-12489,sympy/sympy,False,exact_run_id,1,12388.578968020738,48189.66664499999,118940.66169,0.2570795739112285,True,8244.495873721462,19076.611453,124452.596539
assignment-case-v1:42c494bd24d801fbb6789c138a0f8583b9611702473c7206166578c9cc470e73,matplotlib__matplotlib-24177,matplotlib/matplotlib,False,exact_run_id,2,10173.742009908892,37734.711361,164913.841361,0.26961229178564144,True,6788.284694093818,19162.8857395,125168.74167399999
assignment-case-v1:42c9535adc263444e4afb0d12cd4a04d05bba852c3894b1d9cd54ee0628d63fd,sympy__sympy-24066,sympy/sympy,True,exact_run_id,4,13681.326921985601,44601.39829400001,108605.284799,0.30674659192974396,True,10877.740037652984,19033.337498999997,124919.82762699999
assignment-case-v1:433920efe5ab1b4faf1773f64a5e5389c705f0330d55a9ebef0ae7d0679ced22,django__django-11239,django/django,False,exact_run_id,0,7995.779529999709,84022.014464,141621.089349,0.095162911541779,True,8718.182760036143,19137.542820999995,125970.234473
assignment-case-v1:438747af686f2a9ca93d75b04c2c9ad5ad87c212973fe42552f712f391f49e07,django__django-13410,django/django,True,exact_run_id,4,24788.122665995616,44348.143853,125808.27007,0.5589438590295991,True,10085.854737901172,19033.337498999997,124919.82762699999
assignment-case-v1:446fd632424ba366d80f2c4d59cd61686e8fa57c762effb355c8545a066754fa,django__django-13925,django/django,False,exact_run_id,2,10105.482255996321,41093.07149399999,128767.609811,0.24591693656853628,True,7841.128695856241,19162.8857395,125168.74167399999
assignment-case-v1:447ea884f71df4b321b690551d426a98bd64dfa3419bfdefc5ed6993f5ee3067,pydata__xarray-7233,pydata/xarray,True,exact_run_id,3,12554.384033865063,38749.638135,160998.083996,0.32398712963787685,True,10519.09912400879,19062.72243000001,124252.1253105
assignment-case-v1:4525ad0ad258791bcf8de3b0a8a501327d14554f938fc64778b6ceb1334083ba,django__django-12419,django/django,True,exact_run_id,1,7786.4552919782,33044.505695,101664.493929,0.2356353992354129,True,8812.159362703824,19076.611453,124452.596539
assignment-case-v1:45432e7550e7296d94a38aa5567a4d45eb3699f28dd81bf8dbe36b3068b402e1,sympy__sympy-14976,sympy/sympy,False,exact_run_id,0,8686.409568013914,35208.27703799999,85859.836627,0.24671498575856884,False,8555.02993077971,19137.542820999995,125970.234473
assignment-case-v1:454648abe973bab25b771f1e52bf5ba06b0452d0c339ba937ba23dfd56ace999,sympy__sympy-17655,sympy/sympy,False,exact_run_id,2,9818.316269003844,69217.118423,119467.597868,0.14184809325638348,True,9312.950459083368,19162.8857395,125168.74167399999
assignment-case-v1:457ccc6de9ad79bb8012dd029a2e32d595fe4ec1c3f59914ec326c5427da882d,django__django-11630,django/django,False,exact_run_id,2,11263.426532997983,56617.50124500001,175511.275837,0.19893895501071193,False,8922.700575620183,19162.8857395,125168.74167399999
assignment-case-v1:45c793dcc7936ca69668559a83a70b21692058cba15c7df1c5f9d55fcd2856dd,django__django-16046,django/django,True,exact_run_id,1,8577.265863968933,77799.24422700003,133688.371877,0.11024870420260734,True,11771.953043662506,17845.862327,124452.596539
assignment-case-v1:45d10ac0bc82f763a8ce308170eb2ff2041f2b35d300f738d7236543a9e8e3ed,sympy__sympy-16597,sympy/sympy,False,exact_run_id,4,10657.445417018607,31203.255478000003,81692.255594,0.3415491510022949,False,6007.11145526293,19033.337498999997,124919.82762699999
assignment-case-v1:465a32a27e23c8faa4ac97544eb53cac761e79b9faeb1852d923a5dd26614d2e,django__django-9296,django/django,True,exact_run_id,1,6867.746584997803,40030.539574,92933.852585,0.17156267834716954,False,11461.080004381074,16615.113200999996,124452.596539
assignment-case-v1:465d3558f27172c75f16926d3422e415389cbf9a0ddd94d3976dd7996649a7b9,django__django-14140,django/django,False,exact_run_id,2,23723.523120002938,54043.915836999986,127468.524009,0.4389675091559732,True,10352.1902978664,19162.8857395,125168.74167399999
assignment-case-v1:465de504dee955da0c29ba88b351b0545da6b3472cb344232aaf75c775d058f3,matplotlib__matplotlib-23562,matplotlib/matplotlib,True,exact_run_id,1,18135.09422500647,40737.05591400001,228009.102361,0.4451743951082636,False,8013.656023154908,19076.611453,124452.596539
assignment-case-v1:46751ed0ddab05869f8e3ac2411b820dc8fcd08daa1314a2f0cc9d364cbff609,sympy__sympy-13177,sympy/sympy,False,exact_run_id,3,15445.351806014514,76717.306224,148476.185655,0.2013281300690748,True,10194.158219501332,19062.72243000001,124252.1253105
assignment-case-v1:47ce193e42b3793658c4461bfeb9dad0b89aeee09405fc21ef8ec2c580d00a81,sphinx-doc__sphinx-9461,sphinx-doc/sphinx,False,exact_run_id,0,7923.145869979635,47417.166224,114583.468685,0.16709446179365667,True,9821.725261033862,19137.542820999995,125970.234473
assignment-case-v1:4826bccaf2d7ff7089c5ab655b5e0a6a2e0ec0c3d6e82d4c769cb778fc2039a4,django__django-11001,django/django,True,exact_run_id,3,9086.685393984226,106016.212963,238534.465443,0.08571033750427878,False,9050.679802248851,19062.72243000001,124252.1253105
assignment-case-v1:486cf8ad6adda774d315acdd1dc0c80f54cf60c1ef903ecb371971e4abdefa0c,django__django-11138,django/django,False,exact_run_id,4,6910.448120062938,32739.035008,98022.766709,0.211076719835338,False,5562.9754998626595,13507.529837999995,124919.82762699999
assignment-case-v1:48cc94a9e8db1a52f1bb06e522d267491fb34bdbaa7775e2e86036388421d043,sympy__sympy-16792,sympy/sympy,False,exact_run_id,1,23394.65024395031,34643.323983,106689.622974,0.6753003913663255,True,8821.606638164667,19076.611453,124452.596539
assignment-case-v1:4971f980bc7bd0df4cc4fbd1551e7e5cb1628c3e13b9094c4f41c38487a677be,sympy__sympy-23413,sympy/sympy,False,exact_run_id,0,13758.181768062059,76778.96537500001,150305.499614,0.17919207039148066,True,11274.234889771833,18520.202729999997,125970.234473
assignment-case-v1:49be8faf079d7bc759d012c238ec63d60d156f2b71c863da4ec2c5b7f710be35,sympy__sympy-22456,sympy/sympy,True,exact_run_id,2,8614.726280036848,43750.446742999986,89287.083865,0.19690601859774592,False,9704.831662837023,19162.8857395,125168.74167399999
assignment-case-v1:49d2aa1e13dbff4c7158583825aad0749505c80a0701f39c321bed82680d7f68,django__django-13820,django/django,False,exact_run_id,0,9668.987745026243,80122.06321800001,156628.908321,0.12067821716870158,True,9882.210661719,19137.542820999995,125970.234473
assignment-case-v1:49eaed15e36d369ba42d5b2da39b2c152a537d7ae6aba1e258ab81201269559a,pylint-dev__pylint-4551,pylint-dev/pylint,False,exact_run_id,2,13436.799686111044,57538.72776700001,128634.14477,0.23352618675412226,True,10376.737645548928,19162.8857395,125168.74167399999
assignment-case-v1:4a8f1cec1a4c6cb15ce029139ce15ad838b7e78c35299a5fb752e4e48822a3f3,pytest-dev__pytest-8906,pytest-dev/pytest,False,exact_run_id,1,7863.67930900451,40621.194334,127246.771095,0.19358562538429844,True,12730.200293193775,19076.611453,124452.596539
assignment-case-v1:4b083fba8cd9dd3f75b3d0fbbfdacee8cf2da940d37577f71a024ed81a5e660f,mwaskom__seaborn-3010,mwaskom/seaborn,True,exact_run_id,2,25058.145002989477,60820.281938,191199.845217,0.4120031049598499,False,9252.977085121529,19162.8857395,125168.74167399999
assignment-case-v1:4be32827950e9a1ce44a8ddb6e8bd025bcbf7b79e063308250c413d4ffc1f0d6,sympy__sympy-11618,sympy/sympy,True,exact_run_id,3,14549.65724509384,45881.73818799999,119088.906431,0.3171121631328952,True,11834.832991771691,17217.942840000007,124252.1253105
assignment-case-v1:4c1c271d383aed660d70edc39064654b95603ce6c4a7b371503cb69561695dd5,django__django-17051,django/django,False,exact_run_id,0,5035.6032980489545,19090.986744,98365.166169,0.2637686236742879,False,4644.518119726854,14198.822093,125970.234473
assignment-case-v1:4c2f7906f985ff690e4fc13336ef2d9c6637822b3cf68dcbfa59d68265ff7b15,django__django-15561,django/django,True,exact_run_id,2,24385.186013023485,48665.59012399999,141719.072106,0.5010765502049805,True,7522.033387920601,19162.8857395,125168.74167399999
assignment-case-v1:4c4f725a7173e7d5b8c18e6d1c201bd7e44258e199970abbe37b86ecc25c8b2a,django__django-14787,django/django,True,exact_run_id,2,38822.414292997564,53839.67761100001,148611.178823,0.7210744197522041,True,13155.308209332361,19162.8857395,125168.74167399999
assignment-case-v1:4c5b679678a8c7b0e8034272edce3ff2fe0d35026c44de6b1a9d27bf6e2d2c23,sympy__sympy-20322,sympy/sympy,False,exact_run_id,0,8297.952124008589,33480.324044999994,99185.24371,0.24784563353853853,False,7267.116355487815,19137.542820999995,125970.234473
assignment-case-v1:4d47c7bf73d2f97cdf0de934aea1af1e275452222fb34372c146d68403c4a8c1,django__django-12308,django/django,False,exact_run_id,2,15679.419590996986,38902.610084,108312.520382,0.40304286928669786,True,6929.710092372261,19162.8857395,125168.74167399999
assignment-case-v1:4d7b41ed9ad46bbec64178e4103e68c6fedc245a75996c400808c5d9098f2e99,django__django-11964,django/django,False,exact_run_id,0,13107.813255006477,36379.68071000001,154108.757666,0.3603058905188086,True,7449.962363265513,19137.542820999995,125970.234473
assignment-case-v1:4e42151cf3975c50edaba183aacedbb6d2b662252cc350ded7f531e42c6be978,django__django-15499,django/django,True,exact_run_id,2,21199.06189496396,37851.614495,126040.609132,0.5600570062279443,True,8190.259006611086,19162.8857395,125168.74167399999
assignment-case-v1:4e562275a3f29039875cff4c13d92969eb90a6e6a81bdebf727513454f1e261d,django__django-13569,django/django,True,exact_run_id,3,6150.990613990871,92608.42048799997,149769.759652,0.06641934482391809,True,7386.639262500466,19062.72243000001,124252.1253105
assignment-case-v1:4ea024011360708a8804b0e02bc6a378270bd23885acc0985d9e7124d3958f22,pylint-dev__pylint-4661,pylint-dev/pylint,False,exact_run_id,3,8631.622939989029,47987.195566999995,131397.184803,0.17987346078471095,True,9899.578191261753,19062.72243000001,124252.1253105
assignment-case-v1:4efefb0ab50dd274ea71b10d87d7eedb3fbf7ddf68a18bb6ee3d300ad9e30864,django__django-14404,django/django,False,exact_run_id,4,8994.064050013549,60917.428188,122067.397902,0.14764352858522795,True,8550.620131822143,19033.337498999997,124919.82762699999
assignment-case-v1:4f3f9a7772c58155821b55639548c2fa2d98afae67267ee232d3ce43a4f16ff0,pydata__xarray-3993,pydata/xarray,False,exact_run_id,2,33078.0345600142,38425.82457799999,121560.135377,0.8608282300583975,True,7189.8792993324605,19162.8857395,125168.74167399999
assignment-case-v1:4f609114f328147e1b5073f344f94fca0716e2434806cbc74795f71a6b53489f,django__django-15400,django/django,True,exact_run_id,3,7383.937087019149,54176.271006999996,128168.414985,0.13629467199883666,True,9550.020340038827,19062.72243000001,124252.1253105
assignment-case-v1:50036fd6c57ba1bf15153dc169762bba7ef2ff1970cb22f4d98506ed020e851e,django__django-13315,django/django,False,exact_run_id,3,6097.307987023669,73274.785276,238876.338142,0.08321154356245854,False,6879.452070477782,19062.72243000001,124252.1253105
assignment-case-v1:50c45f2de277876caae5287115a5c812d4abde60154e824ed13ee67e000b7550,django__django-14311,django/django,False,exact_run_id,0,16691.23102199228,32038.491542999996,124077.625062,0.520974309904397,True,9820.04886922914,19137.542820999995,125970.234473
assignment-case-v1:50d30918f569736120aee4f860cc173ae91113ff545ba5e89fec85c200ac8a35,sympy__sympy-17139,sympy/sympy,False,exact_run_id,1,11354.641425001319,32096.763021000006,87490.16745,0.35376282080446236,False,9224.088844941434,19076.611453,124452.596539
assignment-case-v1:50d56f01076a72705aab6273a5a0c0756fa6d5f36b02e6a436fefcef15e8bac7,psf__requests-2931,psf/requests,False,exact_run_id,1,6302.61738691479,29613.006912999997,78514.166549,0.2128327395266289,False,6533.201314705366,13538.240385999998,124452.596539
assignment-case-v1:5118d3dbc4fd895ad326c917d2f4d908be5f68f816d2b07774568e4ecf33555c,django__django-14855,django/django,True,exact_run_id,1,7602.592068989907,45911.760494,118945.202048,0.16559138632863915,True,8104.583331150934,19076.611453,124452.596539
assignment-case-v1:512cb93857a97a7cbf22dbbc844cd4832e08665bccd17325495b900737efcab7,django__django-15202,django/django,False,exact_run_id,4,11389.878977010085,55989.756218,173589.228368,0.20342790800272106,False,9876.07739336272,19033.337498999997,124919.82762699999
