fold,event_id,instance_id,original_class,observed_ms,plain_prediction_ms,stratified_prediction_ms
2,assignment-case-v1:5a9e1703d1f654a894bacbc5182174904d51bba8ad8550a64d92a84aa2fd62e2-tool-0028,scikit-learn__scikit-learn-13142,write,185.8361380000133,210.67718700214755,210.71029049926437
2,assignment-case-v1:5a9e1703d1f654a894bacbc5182174904d51bba8ad8550a64d92a84aa2fd62e2-tool-0029,scikit-learn__scikit-learn-13142,shell,1074.700376000692,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0000,scikit-learn__scikit-learn-25638,traversal,206.97500700043747,214.81652301736176,195.05513550393516
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0001,scikit-learn__scikit-learn-25638,traversal,2983.8308109974605,214.81652301736176,4098.397898997064
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0002,scikit-learn__scikit-learn-25638,read,235.97727700325777,192.89568799649714,195.05513550393516
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0003,scikit-learn__scikit-learn-25638,read,187.24914800259285,192.89568799649714,195.05513550393516
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0004,scikit-learn__scikit-learn-25638,read,189.6853780017409,192.89568799649714,195.05513550393516
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0005,scikit-learn__scikit-learn-25638,write,220.27311700003338,210.67718700214755,210.71029049926437
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0006,scikit-learn__scikit-learn-25638,shell,1410.5335219974222,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0007,scikit-learn__scikit-learn-25638,read,187.06214700068813,192.89568799649714,195.05513550393516
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0008,scikit-learn__scikit-learn-25638,read,202.86981699973694,192.89568799649714,195.05513550393516
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0009,scikit-learn__scikit-learn-25638,patch,221.3099479995435,209.32650800023112,209.36077950136678
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0010,scikit-learn__scikit-learn-25638,shell,1174.905204999959,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0011,scikit-learn__scikit-learn-25638,write,229.57145699911052,210.67718700214755,210.71029049926437
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0012,scikit-learn__scikit-learn-25638,shell,1184.3381149992638,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0013,scikit-learn__scikit-learn-25638,patch,213.42150700002094,209.32650800023112,209.36077950136678
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0014,scikit-learn__scikit-learn-25638,shell,1206.3937339989934,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0015,scikit-learn__scikit-learn-25638,patch,229.18444699826068,209.32650800023112,209.36077950136678
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0016,scikit-learn__scikit-learn-25638,shell,1235.8086629974423,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0017,scikit-learn__scikit-learn-25638,write,286.57293600190314,210.67718700214755,210.71029049926437
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0018,scikit-learn__scikit-learn-25638,shell,1236.8251039988536,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0019,scikit-learn__scikit-learn-25638,shell,1235.1596029984648,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0020,scikit-learn__scikit-learn-25638,test,4074.9617560031766,267.6801940033329,1069.7167509933934
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0021,scikit-learn__scikit-learn-25638,shell,1209.5602240005974,633.6452480027219,621.8721890181769
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0022,scikit-learn__scikit-learn-25638,test,2024.712943002669,267.6801940033329,1069.7167509933934
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0023,scikit-learn__scikit-learn-25638,test,1856.9323260016972,267.6801940033329,1069.7167509933934
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0024,scikit-learn__scikit-learn-25638,shell,933.0117579993384,633.6452480027219,621.8721890181769
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0025,scikit-learn__scikit-learn-25638,test,217.1569569982239,267.6801940033329,210.71029049926437
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0026,scikit-learn__scikit-learn-25638,shell,1429.9677019989758,633.6452480027219,710.0681709998753
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0027,scikit-learn__scikit-learn-25638,shell,820.7737290031218,633.6452480027219,294.33770300238393
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0028,scikit-learn__scikit-learn-25638,shell,121.01223900026525,633.6452480027219,119.6959959997912
2,assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd-tool-0029,scikit-learn__scikit-learn-25638,shell,232.44891699869186,633.6452480027219,294.33770300238393
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0000,sphinx-doc__sphinx-9281,traversal,177.7002349990653,214.81652301736176,195.05513550393516
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0001,sphinx-doc__sphinx-9281,traversal,141.7014860053314,214.81652301736176,215.1274264924723
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0002,sphinx-doc__sphinx-9281,traversal,141.78774600441102,214.81652301736176,215.1274264924723
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0003,sphinx-doc__sphinx-9281,traversal,180.7430549961282,214.81652301736176,195.05513550393516
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0004,sphinx-doc__sphinx-9281,read,166.91926500061527,192.89568799649714,195.05513550393516
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0005,sphinx-doc__sphinx-9281,search,116.94078698928934,120.62248949769128,120.66102799144574
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0006,sphinx-doc__sphinx-9281,read,181.99074499716517,192.89568799649714,195.05513550393516
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0007,sphinx-doc__sphinx-9281,search,119.04473800677806,120.62248949769128,120.66102799144574
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0008,sphinx-doc__sphinx-9281,read,170.22325600555632,192.89568799649714,195.05513550393516
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0009,sphinx-doc__sphinx-9281,search,116.3824170071166,120.62248949769128,120.66102799144574
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0010,sphinx-doc__sphinx-9281,read,169.09447600482963,192.89568799649714,195.05513550393516
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0011,sphinx-doc__sphinx-9281,read,170.25150600238703,192.89568799649714,195.05513550393516
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0012,sphinx-doc__sphinx-9281,write,171.2410159962019,210.67718700214755,210.71029049926437
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0013,sphinx-doc__sphinx-9281,shell,289.5071620005183,633.6452480027219,710.0681709998753
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0014,sphinx-doc__sphinx-9281,patch,200.15521500317845,209.32650800023112,209.36077950136678
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0015,sphinx-doc__sphinx-9281,shell,264.31970299745444,633.6452480027219,710.0681709998753
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0016,sphinx-doc__sphinx-9281,write,195.72090600559022,210.67718700214755,210.71029049926437
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0017,sphinx-doc__sphinx-9281,shell,232.9795339901466,633.6452480027219,710.0681709998753
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0018,sphinx-doc__sphinx-9281,test,2768.9208009978756,267.6801940033329,1069.7167509933934
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0019,sphinx-doc__sphinx-9281,test,1018.293094006367,267.6801940033329,1069.7167509933934
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0020,sphinx-doc__sphinx-9281,test,2758.6435999983223,267.6801940033329,1069.7167509933934
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0021,sphinx-doc__sphinx-9281,test,711.5667530015344,267.6801940033329,1069.7167509933934
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0022,sphinx-doc__sphinx-9281,shell,314.81423300283495,633.6452480027219,621.8721890181769
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0023,sphinx-doc__sphinx-9281,write,215.528764994815,210.67718700214755,210.71029049926437
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0024,sphinx-doc__sphinx-9281,shell,335.7922220020555,633.6452480027219,710.0681709998753
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0025,sphinx-doc__sphinx-9281,test,1077.2502230101964,267.6801940033329,1069.7167509933934
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0026,sphinx-doc__sphinx-9281,shell,711.5638019895414,633.6452480027219,294.33770300238393
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0027,sphinx-doc__sphinx-9281,shell,123.81317600375041,633.6452480027219,119.6959959997912
2,assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e-tool-0028,sphinx-doc__sphinx-9281,shell,241.71781400218606,633.6452480027219,294.33770300238393
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0000,matplotlib__matplotlib-25332,traversal,213.88765799929388,214.81652301736176,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0001,matplotlib__matplotlib-25332,traversal,211.69588799966732,214.81652301736176,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0002,matplotlib__matplotlib-25332,traversal,3523.920266998175,214.81652301736176,4098.397898997064
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0003,matplotlib__matplotlib-25332,read,254.83357800112572,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0004,matplotlib__matplotlib-25332,search,132.06223899760516,120.62248949769128,120.66102799144574
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0005,matplotlib__matplotlib-25332,read,265.14623800176196,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0006,matplotlib__matplotlib-25332,search,132.87089799996465,120.62248949769128,120.66102799144574
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0007,matplotlib__matplotlib-25332,read,220.07484800269594,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0008,matplotlib__matplotlib-25332,search,127.43594899802702,120.62248949769128,120.66102799144574
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0009,matplotlib__matplotlib-25332,traversal,3308.1337080002413,214.81652301736176,4098.397898997064
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0010,matplotlib__matplotlib-25332,search,124.626230004651,120.62248949769128,120.66102799144574
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0011,matplotlib__matplotlib-25332,read,226.3581669976702,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0012,matplotlib__matplotlib-25332,read,219.92915700684534,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0013,matplotlib__matplotlib-25332,search,124.92871900030877,120.62248949769128,120.66102799144574
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0014,matplotlib__matplotlib-25332,read,210.22352699947078,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0015,matplotlib__matplotlib-25332,read,205.47242699831259,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0016,matplotlib__matplotlib-25332,search,119.45404899597634,120.62248949769128,120.66102799144574
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0017,matplotlib__matplotlib-25332,read,203.4505579940742,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0018,matplotlib__matplotlib-25332,write,224.181117999251,210.67718700214755,210.71029049926437
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0019,matplotlib__matplotlib-25332,shell,7825.222202001896,633.6452480027219,710.0681709998753
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0020,matplotlib__matplotlib-25332,write,209.7534680069657,210.67718700214755,210.71029049926437
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0021,matplotlib__matplotlib-25332,shell,1335.2949769978295,633.6452480027219,710.0681709998753
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0022,matplotlib__matplotlib-25332,read,220.51288800139446,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0023,matplotlib__matplotlib-25332,patch,261.2536370070302,209.32650800023112,209.36077950136678
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0024,matplotlib__matplotlib-25332,shell,1299.4858499951079,633.6452480027219,710.0681709998753
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0025,matplotlib__matplotlib-25332,write,266.0530670036678,210.67718700214755,210.71029049926437
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0026,matplotlib__matplotlib-25332,shell,1552.1706450017518,633.6452480027219,710.0681709998753
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0027,matplotlib__matplotlib-25332,test,9431.075825006701,267.6801940033329,1069.7167509933934
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0028,matplotlib__matplotlib-25332,read,202.79477799340384,192.89568799649714,195.05513550393516
2,assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066-tool-0029,matplotlib__matplotlib-25332,read,215.5483680035104,192.89568799649714,195.05513550393516
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0000,django__django-13109,traversal,235.30420201132074,214.81652301736176,215.1274264924723
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0001,django__django-13109,traversal,217.3755620024167,214.81652301736176,142.3672029923182
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0002,django__django-13109,read,270.60659299604595,192.89568799649714,195.05513550393516
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0003,django__django-13109,read,199.70648101298138,192.89568799649714,195.05513550393516
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0004,django__django-13109,traversal,7525.4293190082535,214.81652301736176,4615.872629001387
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0005,django__django-13109,read,182.05131101422012,192.89568799649714,195.05513550393516
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0006,django__django-13109,read,185.58872901485302,192.89568799649714,195.05513550393516
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0007,django__django-13109,write,231.76033401978202,210.67718700214755,210.71029049926437
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0008,django__django-13109,shell,985.1904730021488,633.6452480027219,710.0681709998753
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0009,django__django-13109,patch,221.39098899788223,209.32650800023112,209.36077950136678
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0010,django__django-13109,patch,204.0351780015044,209.32650800023112,209.36077950136678
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0011,django__django-13109,shell,927.4150549899787,633.6452480027219,710.0681709998753
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0012,django__django-13109,patch,197.45671298005618,209.32650800023112,209.36077950136678
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0013,django__django-13109,shell,539.1097860119771,633.6452480027219,710.0681709998753
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0014,django__django-13109,write,210.72583500063047,210.67718700214755,210.71029049926437
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0015,django__django-13109,shell,554.813827999169,633.6452480027219,710.0681709998753
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0016,django__django-13109,write,219.98086100211367,210.67718700214755,210.71029049926437
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0017,django__django-13109,shell,540.1184060028754,633.6452480027219,710.0681709998753
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0018,django__django-13109,traversal,231.68637399794534,214.81652301736176,142.3672029923182
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0019,django__django-13109,read,203.42220898601227,192.89568799649714,195.05513550393516
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0020,django__django-13109,patch,233.09681299724616,209.32650800023112,209.36077950136678
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0021,django__django-13109,write,225.34472797997296,210.67718700214755,210.71029049926437
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0022,django__django-13109,shell,569.732219009893,633.6452480027219,710.0681709998753
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0023,django__django-13109,write,205.41099799447693,210.67718700214755,210.71029049926437
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0024,django__django-13109,shell,146.33745100582018,633.6452480027219,710.0681709998753
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0025,django__django-13109,test,165.50388900213875,267.6801940033329,799.207023002964
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0026,django__django-13109,shell,617.5219040014781,633.6452480027219,590.8053599996492
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0027,django__django-13109,shell,445.3360270126723,633.6452480027219,621.8721890181769
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0028,django__django-13109,traversal,144.03059100732207,214.81652301736176,158.04654150269926
2,assignment-case-v1:8138f5ea96be022e3455871d828a7e86854214ed72a88e88c5143229eff164fc-tool-0029,django__django-13109,shell,526.6358429798856,633.6452480027219,621.8721890181769
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0000,django__django-11299,traversal,191.77507799759042,214.81652301736176,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0001,django__django-11299,traversal,262.8355780034326,214.81652301736176,215.1274264924723
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0002,django__django-11299,read,189.60248800431145,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0003,django__django-11299,traversal,200.0818380038254,214.81652301736176,215.1274264924723
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0004,django__django-11299,traversal,200.19361800223123,214.81652301736176,215.1274264924723
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0005,django__django-11299,read,213.81992899841862,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0006,django__django-11299,search,116.84460900141858,120.62248949769128,120.66102799144574
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0007,django__django-11299,read,174.59102800057735,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0008,django__django-11299,read,228.2761769965873,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0009,django__django-11299,read,230.2536470015184,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0010,django__django-11299,traversal,301.88396699668374,214.81652301736176,142.3672029923182
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0011,django__django-11299,search,116.17214900616091,120.62248949769128,120.66102799144574
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0012,django__django-11299,traversal,254.56185799703235,214.81652301736176,215.1274264924723
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0013,django__django-11299,traversal,208.40253799542552,214.81652301736176,215.1274264924723
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0014,django__django-11299,search,116.1808290053159,120.62248949769128,120.66102799144574
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0015,django__django-11299,read,181.75976799830096,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0016,django__django-11299,read,174.9744590051705,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0017,django__django-11299,search,117.22818999987794,120.62248949769128,120.66102799144574
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0018,django__django-11299,read,172.5083889978123,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0019,django__django-11299,read,178.8313979996019,192.89568799649714,195.05513550393516
2,assignment-case-v1:84b8daeba802044ab5f53e985859a8323f6a3e5cd57d105ab13a257df1a0ad68-tool-0020,django__django-11299,search,115.0994380004704,120.62248949769128,120.66102799144574
